CHATTANOOGA_OKLAHOMA_UNITED_STATES | Chattanooga, Oklahoma, United States | 102738295
CHATTANOOGA_VALLEY_GEORGIA_UNITED_STATES | Chattanooga Valley, Georgia, United States | 101473367
CLARKSVILLE_MARYLAND_UNITED_STATES | Clarksville, Maryland, United States | 106351538
CLARKSVILLE_INDIANA_UNITED_STATES | Clarksville, Indiana, United States | 101233134
GREATER_CLARKSVILLE_AREA | Greater Clarksville Area | 90000166
CLARKSVILLE_ARKANSAS_UNITED_STATES | Clarksville, Arkansas, United States | 104790606
CLARKSVILLE_VIRGINIA_UNITED_STATES | Clarksville, Virginia, United States | 103216457
CLARKSVILLE_TEXAS_UNITED_STATES | Clarksville, Texas, United States | 106953400
CLARKSVILLE_OHIO_UNITED_STATES | Clarksville, Ohio, United States | 107098889
CLARKSVILLE_MICHIGAN_UNITED_STATES | Clarksville, Michigan, United States | 102650007
CLARKSVILLE_IOWA_UNITED_STATES | Clarksville, Iowa, United States | 101431072
CLARKSVILLE_PENNSYLVANIA_UNITED_STATES | Clarksville, Pennsylvania, United States | 105370020
CLARKSVILLE_FLORIDA_UNITED_STATES | Clarksville, Florida, United States | 105738053
CLARKSVILLE_MISSOURI_UNITED_STATES | Clarksville, Missouri, United States | 106207472
CLARKSVILLE_NORTH_CAROLINA_UNITED_STATES | Clarksville, North Carolina, United States | 115731949
GALLATIN_TENNESSEE_UNITED_STATES | Gallatin, Tennessee, United States | 103379942
GALLATIN_MISSOURI_UNITED_STATES | Gallatin, Missouri, United States | 103353614
GALLATIN_GATEWAY_MONTANA_UNITED_STATES | Gallatin Gateway, Montana, United States | 102620530
GALLATIN_NEW_YORK_UNITED_STATES | Gallatin, New York, United States | 103551051
GATLINBURG_TENNESSEE_UNITED_STATES | Gatlinburg, Tennessee, United States | 104945311
GREENEVILLE_TENNESSEE_UNITED_STATES | Greeneville, Tennessee, United States | 100987592
JOHNSON_CITY_TEXAS_UNITED_STATES | Johnson City, Texas, United States | 104351283
KNOXVILLE_METROPOLITAN_AREA | Knoxville Metropolitan Area | 90000384
KNOXVILLE_IOWA_UNITED_STATES | Knoxville, Iowa, United States | 105113571
KNOXVILLE_MARYLAND_UNITED_STATES | Knoxville, Maryland, United States | 106714456
KNOXVILLE_ILLINOIS_UNITED_STATES | Knoxville, Illinois, United States | 105897858
KNOXVILLE_PENNSYLVANIA_UNITED_STATES | Knoxville, Pennsylvania, United States | 103894031
KNOXVILLE_ARKANSAS_UNITED_STATES | Knoxville, Arkansas, United States | 101203272
KNOXVILLE_GEORGIA_UNITED_STATES | Knoxville, Georgia, United States | 104488221
KNOXVILLE_OHIO_UNITED_STATES | Knoxville, Ohio, United States | 106437314
KNOXVILLE_ALABAMA_UNITED_STATES | Knoxville, Alabama, United States | 102327186
NEW_KNOXVILLE_OHIO_UNITED_STATES | New Knoxville, Ohio, United States | 100169662
MEMPHIS_METROPOLITAN_AREA | Memphis Metropolitan Area | 90000492
MEMPHIS_INDIANA_UNITED_STATES | Memphis, Indiana, United States | 100590629
MEMPHIS_MICHIGAN_UNITED_STATES | Memphis, Michigan, United States | 106334003
MEMPHIS_NEW_YORK_UNITED_STATES | Memphis, New York, United States | 105921148
MEMPHIS_MISSOURI_UNITED_STATES | Memphis, Missouri, United States | 106717107
MEMPHIS_TEXAS_UNITED_STATES | Memphis, Texas, United States | 102245355
MEMPHIS_FLORIDA_UNITED_STATES | Memphis, Florida, United States | 104786703
MEMPHIS_NEBRASKA_UNITED_STATES | Memphis, Nebraska, United States | 101564523
MURFREESBORO_NORTH_CAROLINA_UNITED_STATES | Murfreesboro, North Carolina, United States | 101804227
MURFREESBORO_ARKANSAS_UNITED_STATES | Murfreesboro, Arkansas, United States | 106357741
NORRIS_TENNESSEE_UNITED_STATES | Norris, Tennessee, United States | 104993718
NORRIS_CITY_ILLINOIS_UNITED_STATES | Norris City, Illinois, United States | 104214662
NORRIS_SOUTH_CAROLINA_UNITED_STATES | Norris, South Carolina, United States | 101424331
NORRIS_ILLINOIS_UNITED_STATES | Norris, Illinois, United States | 102428314
NORRIS_MONTANA_UNITED_STATES | Norris, Montana, United States | 101029150
NORRIS_SOUTH_DAKOTA_UNITED_STATES | Norris, South Dakota, United States | 104279002
NORRIS_ARM_NEWFOUNDLAND_AND_LABRADOR_CANADA | Norris Arm, Newfoundland and Labrador, Canada | 106079757
NORRIS_GEORGIA_UNITED_STATES | Norris, Georgia, United States | 102194566
NORRIS_POINT_NEWFOUNDLAND_AND_LABRADOR_CANADA | Norris Point, Newfoundland and Labrador, Canada | 107133157
PORT_NORRIS_NEW_JERSEY_UNITED_STATES | Port Norris, New Jersey, United States | 103822731
OAK_RIDGE_TENNESSEE_UNITED_STATES | Oak Ridge, Tennessee, United States | 105740266
OAK_RIDGE_NORTH_CAROLINA_UNITED_STATES | Oak Ridge, North Carolina, United States | 104679743
OAK_RIDGE_FLORIDA_UNITED_STATES | Oak Ridge, Florida, United States | 103294809
OAK_RIDGE_MISSOURI_UNITED_STATES | Oak Ridge, Missouri, United States | 102765494
OAK_RIDGE_LOUISIANA_UNITED_STATES | Oak Ridge, Louisiana, United States | 103470703
OAK_RIDGE_NORTH_TEXAS_UNITED_STATES | Oak Ridge North, Texas, United States | 104320166
TULLAHOMA_TENNESSEE_UNITED_STATES | Tullahoma, Tennessee, United States | 104423540
SAN_ANTONIO_TEXAS_METROPOLITAN_AREA | San Antonio, Texas Metropolitan Area | 90000724
ALPINE_UTAH_UNITED_STATES | Alpine, Utah, United States | 103564315
ALPINE_TEXAS_UNITED_STATES | Alpine, Texas, United States | 102621393
ALPINE_ALABAMA_UNITED_STATES | Alpine, Alabama, United States | 100605982
ALPINE_NEW_JERSEY_UNITED_STATES | Alpine, New Jersey, United States | 103567123
ALPINE_WYOMING_UNITED_STATES | Alpine, Wyoming, United States | 104772437
ALPINE_ARIZONA_UNITED_STATES | Alpine, Arizona, United States | 105023422
ALPINE_NEW_YORK_UNITED_STATES | Alpine, New York, United States | 100466586
ALPINE_TENNESSEE_UNITED_STATES | Alpine, Tennessee, United States | 101034960
ALPINE_MICHIGAN_UNITED_STATES | Alpine, Michigan, United States | 105088511
ALPINE_MISSOURI_UNITED_STATES | Alpine, Missouri, United States | 116165225
GLEN_ALPINE_NORTH_CAROLINA_UNITED_STATES | Glen Alpine, North Carolina, United States | 103303369
AMARILLO_TEXAS_UNITED_STATES | Amarillo, Texas, United States | 101286062
GREATER_AMARILLO_AREA | Greater Amarillo Area | 90000032
AMARILLOS_LOJA_ECUADOR | Amarillos, Loja, Ecuador | 105276560
TORO_AMARILLO_ALAJUELA_COSTA_RICA | Toro Amarillo, Alajuela, Costa Rica | 107133922
EL_AMARILLO_JALISCO_MEXICO | El Amarillo, Jalisco, Mexico | 106288741
BAYTOWN_TEXAS_UNITED_STATES | Baytown, Texas, United States | 104504952
BEAUMONT_TEXAS_UNITED_STATES | Beaumont, Texas, United States | 102249749
BEAUMONT_CALIFORNIA_UNITED_STATES | Beaumont, California, United States | 106331957
BEAUMONT_ALBERTA_CANADA | Beaumont, Alberta, Canada | 105017053
BEAUMONT_AUVERGNE_RHONE_ALPES_FRANCE | Beaumont, Auvergne-Rh�ne-Alpes, France | 105714940
BEAUMONT_WALLOON_REGION_BELGIUM | Beaumont, Walloon Region, Belgium | 102299857
BEAUMONT_OCCITANIE_FRANCE | Beaumont, Occitanie, France | 102267771
BEAUMONT_SUR_OISE_ILE_DE_FRANCE_FRANCE | Beaumont-sur-Oise, �le-de-France, France | 103074632
BEAUMONT_BOURGOGNE_FRANCHE_COMTE_FRANCE | Beaumont, Bourgogne-Franche-Comt�, France | 103470101
BEAUMONT_QUEBEC_CANADA | Beaumont, Quebec, Canada | 105171169
BEAUMONT_MISSISSIPPI_UNITED_STATES | Beaumont, Mississippi, United States | 104777485
BEAUMONT_LE_ROGER_NORMANDY_FRANCE | Beaumont-le-Roger, Normandy, France | 100060886
HENIN_BEAUMONT_HAUTS_DE_FRANCE_FRANCE | H�nin-Beaumont, Hauts-de-France, France | 101210809
BEAUMONT_SUR_VESLE_GRAND_EST_FRANCE | Beaumont-sur-Vesle, Grand Est, France | 100436886
BEAUMONT_KANSAS_UNITED_STATES | Beaumont, Kansas, United States | 106701954
BEAUMONT_KENTUCKY_UNITED_STATES | Beaumont, Kentucky, United States | 103348961
BEAUMONT_EN_AUGE_NORMANDY_FRANCE | Beaumont-en-Auge, Normandy, France | 102268117
CANTON_OF_BEAUMONT_HAGUE_NORMANDY_FRANCE | Canton of Beaumont-Hague, Normandy, France | 101811818
BEAUMONT_DE_LOMAGNE_OCCITANIE_FRANCE | Beaumont-de-Lomagne, Occitanie, France | 104009856
BEAUMONT_HAGUE_NORMANDY_FRANCE | Beaumont-Hague, Normandy, France | 103228729
BIG_SPRING_TEXAS_UNITED_STATES | Big Spring, Texas, United States | 104176222
BIG_SPRINGS_NEBRASKA_UNITED_STATES | Big Springs, Nebraska, United States | 106317700
BIG_SPRINGS_WEST_VIRGINIA_UNITED_STATES | Big Springs, West Virginia, United States | 100721419
BIG_SPRINGS_NEW_SOUTH_WALES_AUSTRALIA | Big Springs, New South Wales, Australia | 103678197
BORGER_DRENTHE_NETHERLANDS | Borger, Drenthe, Netherlands | 101855101
BORGER_TEXAS_UNITED_STATES | Borger, Texas, United States | 101570457
BORGER_LOWER_SAXONY_GERMANY | B�rger, Lower Saxony, Germany | 102599683
BORGERENDE_RETHWISCH_MECKLENBURG_WEST_POMERANIA_GERMANY | B�rgerende-Rethwisch, Mecklenburg-West Pomerania, Germany | 106729047
BROWNSVILLE_TEXAS_UNITED_STATES | Brownsville, Texas, United States | 102713810
BROWNSVILLE_METROPOLITAN_AREA | Brownsville Metropolitan Area | 90000124
BROWNSVILLE_TENNESSEE_UNITED_STATES | Brownsville, Tennessee, United States | 100108690
BROWNSVILLE_PENNSYLVANIA_UNITED_STATES | Brownsville, Pennsylvania, United States | 102556655
BROWNSVILLE_OREGON_UNITED_STATES | Brownsville, Oregon, United States | 100450056
BROWNSVILLE_KENTUCKY_UNITED_STATES | Brownsville, Kentucky, United States | 100066949
BROWNSVILLE_WISCONSIN_UNITED_STATES | Brownsville, Wisconsin, United States | 105216523
BROWNSVILLE_VERMONT_UNITED_STATES | Brownsville, Vermont, United States | 102204522
BROWNSVILLE_MINNESOTA_UNITED_STATES | Brownsville, Minnesota, United States | 104703265
BROWNSVILLE_FLORIDA_UNITED_STATES | Brownsville, Florida, United States | 103351527
BROWNSVILLE_INDIANA_UNITED_STATES | Brownsville, Indiana, United States | 106092269
BROWNSVILLE_MARYLAND_UNITED_STATES | Brownsville, Maryland, United States | 100242703
BROWNSVILLE_TOWNSHIP_PENNSYLVANIA_UNITED_STATES | Brownsville Township, Pennsylvania, United States | 116236118
WEST_BROWNSVILLE_PENNSYLVANIA_UNITED_STATES | West Brownsville, Pennsylvania, United States | 106150422
BRYAN_TEXAS_UNITED_STATES | Bryan, Texas, United States | 106621743
COLLEGE_STATION_BRYAN_AREA | College Station-Bryan Area | 90000126
BRYAN_OHIO_UNITED_STATES | Bryan, Ohio, United States | 100620395
BRYANT_ARKANSAS_UNITED_STATES | Bryant, Arkansas, United States | 101617363
BRYANSK_METROPOLITAN_AREA | Bryansk Metropolitan Area | 90010172
BRYANS_ROAD_MARYLAND_UNITED_STATES | Bryans Road, Maryland, United States | 106840417
BRYANT_ALABAMA_UNITED_STATES | Bryant, Alabama, United States | 106582197
BRYANT_WISCONSIN_UNITED_STATES | Bryant, Wisconsin, United States | 106486878
BRYANT_INDIANA_UNITED_STATES | Bryant, Indiana, United States | 103666616
BRYANT_POND_MAINE_UNITED_STATES | Bryant Pond, Maine, United States | 101822905
BRYANT_SOUTH_DAKOTA_UNITED_STATES | Bryant, South Dakota, United States | 101744935
BRYANTOWN_MARYLAND_UNITED_STATES | Bryantown, Maryland, United States | 100156315
BRYANT_IOWA_UNITED_STATES | Bryant, Iowa, United States | 102066980
BRYAN_NORTH_CAROLINA_UNITED_STATES | Bryan, North Carolina, United States | 106000792
BRYAN_KENTUCKY_UNITED_STATES | Bryan, Kentucky, United States | 105700615
KORZHOVOGOLUBOVSKOYE_BRYANSK_RUSSIA | Korzhovogolubovskoye, Bryansk, Russia | 112375901
BRYANT_ILLINOIS_UNITED_STATES | Bryant, Illinois, United States | 105244437
UNECHA_BRYANSK_RUSSIA | Unecha, Bryansk, Russia | 105348932
CANYON_TEXAS_UNITED_STATES | Canyon, Texas, United States | 102157510
CANYON_LAKE_TEXAS_UNITED_STATES | Canyon Lake, Texas, United States | 103023956
TRABUCO_CANYON_CALIFORNIA_UNITED_STATES | Trabuco Canyon, California, United States | 102464590
AMERICAN_CANYON_CALIFORNIA_UNITED_STATES | American Canyon, California, United States | 106582241
GOLD_CANYON_ARIZONA_UNITED_STATES | Gold Canyon, Arizona, United States | 107056046
CANYON_MINNESOTA_UNITED_STATES | Canyon, Minnesota, United States | 106762633
BLACK_CANYON_CITY_ARIZONA_UNITED_STATES | Black Canyon City, Arizona, United States | 104808010
CANYONVILLE_OREGON_UNITED_STATES | Canyonville, Oregon, United States | 100601842
BINGHAM_CANYON_UTAH_UNITED_STATES | Bingham Canyon, Utah, United States | 106078516
CANYON_LAKE_CALIFORNIA_UNITED_STATES | Canyon Lake, California, United States | 100140673
GRAND_CANYON_VILLAGE_ARIZONA_UNITED_STATES | Grand Canyon Village, Arizona, United States | 105969328
CANYON_CREEK_MONTANA_UNITED_STATES | Canyon Creek, Montana, United States | 102799125
KEAMS_CANYON_ARIZONA_UNITED_STATES | Keams Canyon, Arizona, United States | 105807057
RANSOM_CANYON_TEXAS_UNITED_STATES | Ransom Canyon, Texas, United States | 103614666
FRY_CANYON_UTAH_UNITED_STATES | Fry Canyon, Utah, United States | 103054264
MARBLE_CANYON_ARIZONA_UNITED_STATES | Marble Canyon, Arizona, United States | 100458487
GRANITE_CANYON_WYOMING_UNITED_STATES | Granite Canyon, Wyoming, United States | 104994929
MISSION_CANYON_CALIFORNIA_UNITED_STATES | Mission Canyon, California, United States | 105396055
CLEBURNE_TEXAS_UNITED_STATES | Cleburne, Texas, United States | 103479604
CLEBURNE_ARKANSAS_UNITED_STATES | Cleburne, Arkansas, United States | 115672439
COLLEGE_STATION_TEXAS_UNITED_STATES | College Station, Texas, United States | 103723584
BRYANCOLLEGE_STATION_TEXAS_UNITED_STATES | Bryan?College Station, Texas, United States | 103255355
GREATER_CORPUS_CHRISTI_AREA | Greater Corpus Christi Area | 90000188
CORPUS_CHRISTI_CANINDEYU_PARAGUAY | Corpus Christi, Canindey�, Paraguay | 116981509
CORPUS_CHRISTI_MISIONES_ARGENTINA | Corpus Christi, Misiones, Argentina | 105216956
CRYSTAL_CITY_MISSOURI_UNITED_STATES | Crystal City, Missouri, United States | 100169149
CRYSTAL_CITY_TEXAS_UNITED_STATES | Crystal City, Texas, United States | 101775179
CRYSTAL_CITY_MANITOBA_CANADA | Crystal City, Manitoba, Canada | 104643294
DALLAS_GEORGIA_UNITED_STATES | Dallas, Georgia, United States | 106558076
DALLAS_OREGON_UNITED_STATES | Dallas, Oregon, United States | 102256233
DALLAS_PENNSYLVANIA_UNITED_STATES | Dallas, Pennsylvania, United States | 103593550
DALLAS_NORTH_CAROLINA_UNITED_STATES | Dallas, North Carolina, United States | 103390895
DALLAS_WISCONSIN_UNITED_STATES | Dallas, Wisconsin, United States | 100219193
DALLASTOWN_PENNSYLVANIA_UNITED_STATES | Dallastown, Pennsylvania, United States | 100921247
DALLAS_SOUTH_DAKOTA_UNITED_STATES | Dallas, South Dakota, United States | 105573667
DALLAS_CENTER_IOWA_UNITED_STATES | Dallas Center, Iowa, United States | 103924773
DALLAS_CITY_ILLINOIS_UNITED_STATES | Dallas City, Illinois, United States | 102867196
LAKE_DALLAS_TEXAS_UNITED_STATES | Lake Dallas, Texas, United States | 103167942
DALLAS_WEST_VIRGINIA_UNITED_STATES | Dallas, West Virginia, United States | 105882876
DALLAS_TOWNSHIP_PENNSYLVANIA_UNITED_STATES | Dallas Township, Pennsylvania, United States | 103925210
DALLAS_MANITOBA_CANADA | Dallas, Manitoba, Canada | 101470263
DALLAS_IOWA_UNITED_STATES | Dallas, Iowa, United States | 103597012
MELCHER_DALLAS_IOWA_UNITED_STATES | Melcher-Dallas, Iowa, United States | 101666515
DALLAS_MISSOURI_UNITED_STATES | Dallas, Missouri, United States | 110562425
DALLAS_MAINE_UNITED_STATES | Dallas, Maine, United States | 106330531
SAINT_ANDRE_DALLAS_NOUVELLE_AQUITAINE_FRANCE | Saint-Andr�-d'Allas, Nouvelle-Aquitaine, France | 107485009
DEL_RIO_TEXAS_UNITED_STATES | Del Rio, Texas, United States | 105679683
RIO_GRANDE_DO_NORTE_BRAZIL | Rio Grande do Norte, Brazil | 104863467
SAN_JUAN_DEL_RIO_QUERETARO_MEXICO | San Juan del R�o, Quer�taro, Mexico | 103501681
BOCA_DEL_RIO_VERACRUZ_MEXICO | Boca del R�o, Veracruz, Mexico | 101194717
MEKONG_RIVER_DELTA_METROPOLITAN_REGION | Mekong River Delta Metropolitan Region | 90010188
DEL_RIO_TENNESSEE_UNITED_STATES | Del Rio, Tennessee, United States | 103920003
RIO_GRANDE_TIERRA_DEL_FUEGO_PROVINCE_ARGENTINA | Rio Grande, Tierra del Fuego Province, Argentina | 117057842
SANTA_EULALIA_DEL_RIO_BALEARIC_ISLANDS_SPAIN | Santa Eulalia del R�o, Balearic Islands, Spain | 102057034
CORIA_DEL_RIO_ANDALUSIA_SPAIN | Coria del R�o, Andalusia, Spain | 100842994
TEPEJI_DEL_RIO_HIDALGO_MEXICO | Tepeji del R�o, Hidalgo, Mexico | 103329421
PALMA_DEL_RIO_ANDALUSIA_SPAIN | Palma del R�o, Andalusia, Spain | 106120501
ACALA_DEL_RIO_ANDALUSIA_SPAIN | Acal� del R�o, Andalusia, Spain | 101075664
COATLAN_DEL_RIO_MORELOS_MEXICO | Coatl�n del R�o, Morelos, Mexico | 110187795
PALOMARES_DEL_RIO_ANDALUSIA_SPAIN | Palomares del R�o, Andalusia, Spain | 102550478
PINAR_DEL_RIO_CUBA | Pinar del Rio, Cuba | 100554257
LA_PUEBLA_DEL_RIO_ANDALUSIA_SPAIN | La Puebla del R�o, Andalusia, Spain | 104059843
NANCHITAL_DE_LAZARO_CARDENAS_DEL_RIO_VERACRUZ_MEXICO | Nanchital de L�zaro C�rdenas del R�o, Veracruz, Mexico | 102261911
CONCEPCION_DEL_URUGUAY_ENTRE_RIOS_PROVINCE_ARGENTINA | Concepci�n del Uruguay, Entre R�os Province, Argentina | 106049635
CIUDAD_DE_PINAR_DEL_RIO_PINAR_DEL_RIO_CUBA | Ciudad de Pinar del R�o, Pinar del Rio, Cuba | 104091061
DENISON_TEXAS_UNITED_STATES | Denison, Texas, United States | 106396295
DENISON_IOWA_UNITED_STATES | Denison, Iowa, United States | 107106985
DENISON_KANSAS_UNITED_STATES | Denison, Kansas, United States | 106993064
PORT_DENISON_WESTERN_AUSTRALIA_AUSTRALIA | Port Denison, Western Australia, Australia | 116432849
DENTON_TEXAS_UNITED_STATES | Denton, Texas, United States | 102283463
DENTON_MARYLAND_UNITED_STATES | Denton, Maryland, United States | 100113587
DENTON_NORTH_CAROLINA_UNITED_STATES | Denton, North Carolina, United States | 105999460
DENTON_NEBRASKA_UNITED_STATES | Denton, Nebraska, United States | 103186915
DENTON_MICHIGAN_UNITED_STATES | Denton, Michigan, United States | 100444037
DENTON_MONTANA_UNITED_STATES | Denton, Montana, United States | 102860761
DENTON_KANSAS_UNITED_STATES | Denton, Kansas, United States | 106061952
DENTON_GEORGIA_UNITED_STATES | Denton, Georgia, United States | 100327138
DENTON_KENTUCKY_UNITED_STATES | Denton, Kentucky, United States | 102055246
DENTON_CALDECOTE_ENGLAND_UNITED_KINGDOM | Denton & Caldecote, England, United Kingdom | 102139142
DENTON_WITH_WOOTTON_ENGLAND_UNITED_KINGDOM | Denton with Wootton, England, United Kingdom | 110385767
NETHER_DENTON_ENGLAND_UNITED_KINGDOM | Nether Denton, England, United Kingdom | 106962789
EAGLE_PASS_TEXAS_UNITED_STATES | Eagle Pass, Texas, United States | 104656452
EDINBURG_TEXAS_UNITED_STATES | Edinburg, Texas, United States | 104074795
GREATER_EDINBURGH_AREA | Greater Edinburgh Area | 90009485
EDINBURG_VIRGINIA_UNITED_STATES | Edinburg, Virginia, United States | 101351843
EDINBURG_PENNSYLVANIA_UNITED_STATES | Edinburg, Pennsylvania, United States | 101247831
EDINBURGH_INDIANA_UNITED_STATES | Edinburgh, Indiana, United States | 105419436
EDINBURG_ILLINOIS_UNITED_STATES | Edinburg, Illinois, United States | 101285579
EDINBURG_NORTH_DAKOTA_UNITED_STATES | Edinburg, North Dakota, United States | 101392747
EDINBURG_OHIO_UNITED_STATES | Edinburg, Ohio, United States | 102217647
NEW_EDINBURG_ARKANSAS_UNITED_STATES | New Edinburg, Arkansas, United States | 101560326
EL_PASO_METROPOLITAN_AREA | El Paso Metropolitan Area | 90000232
EL_PASO_ILLINOIS_UNITED_STATES | El Paso, Illinois, United States | 103408875
EL_PASO_CESAR_COLOMBIA | El Paso, Cesar, Colombia | 107120725
EL_PASO_CANARY_ISLANDS_SPAIN | El Paso, Canary Islands, Spain | 100590690
EL_PASO_ARKANSAS_UNITED_STATES | El Paso, Arkansas, United States | 106364472
PASO_ROBLES_CALIFORNIA_UNITED_STATES | Paso Robles, California, United States | 100073006
CORREGIMIENTO_EL_PASO_NORTE_DE_SANTANDER_COLOMBIA | Corregimiento El Paso, Norte de Santander, Colombia | 114089339
GALVESTON_TEXAS_UNITED_STATES | Galveston, Texas, United States | 102453789
GALVESTON_INDIANA_UNITED_STATES | Galveston, Indiana, United States | 106013778
GARLAND_UTAH_UNITED_STATES | Garland, Utah, United States | 100723893
GARLAND_ARKANSAS_UNITED_STATES | Garland, Arkansas, United States | 116603511
GARLAND_NORTH_CAROLINA_UNITED_STATES | Garland, North Carolina, United States | 101344106
GARLAND_MAINE_UNITED_STATES | Garland, Maine, United States | 100178619
GARLAND_NEBRASKA_UNITED_STATES | Garland, Nebraska, United States | 106272479
GARLAND_NEW_SOUTH_WALES_AUSTRALIA | Garland, New South Wales, Australia | 106785194
GARLAND_PENNSYLVANIA_UNITED_STATES | Garland, Pennsylvania, United States | 104129122
GARLAND_KANSAS_UNITED_STATES | Garland, Kansas, United States | 102499823
FORT_GARLAND_COLORADO_UNITED_STATES | Fort Garland, Colorado, United States | 102175491
GARLAND_VALLEY_NEW_SOUTH_WALES_AUSTRALIA | Garland Valley, New South Wales, Australia | 106318279
GOLIAD_TEXAS_UNITED_STATES | Goliad, Texas, United States | 104357923
HARLINGEN_TEXAS_UNITED_STATES | Harlingen, Texas, United States | 101433488
HARLINGEN_FRIESLAND_NETHERLANDS | Harlingen, Friesland, Netherlands | 106251142
HOUSTON_PENNSYLVANIA_UNITED_STATES | Houston, Pennsylvania, United States | 101785564
HOUSTON_MISSISSIPPI_UNITED_STATES | Houston, Mississippi, United States | 103775924
HOUSTON_MINNESOTA_UNITED_STATES | Houston, Minnesota, United States | 100641412
HOUSTON_MISSOURI_UNITED_STATES | Houston, Missouri, United States | 101453460
HOUSTON_BRITISH_COLUMBIA_CANADA | Houston, British Columbia, Canada | 106206705
HOUSTON_OHIO_UNITED_STATES | Houston, Ohio, United States | 106387590
HOUSTON_ARKANSAS_UNITED_STATES | Houston, Arkansas, United States | 101524679
HOUSTON_DELAWARE_UNITED_STATES | Houston, Delaware, United States | 102149576
HOUSTON_ALABAMA_UNITED_STATES | Houston, Alabama, United States | 105881729
SOUTH_HOUSTON_TEXAS_UNITED_STATES | South Houston, Texas, United States | 101544946
HOUSTONIA_MISSOURI_UNITED_STATES | Houstonia, Missouri, United States | 104917582
IRVING_NEW_YORK_UNITED_STATES | Irving, New York, United States | 103982570
IRVING_ILLINOIS_UNITED_STATES | Irving, Illinois, United States | 102076268
IRVING_WISCONSIN_UNITED_STATES | Irving, Wisconsin, United States | 106658811
IRVINGDALE_QUEENSLAND_AUSTRALIA | Irvingdale, Queensland, Australia | 101421426
MOUNT_IRVING_QUEENSLAND_AUSTRALIA | Mount Irving, Queensland, Australia | 101077832
KILGORE_TEXAS_UNITED_STATES | Kilgore, Texas, United States | 101846298
KILGORE_NEBRASKA_UNITED_STATES | Kilgore, Nebraska, United States | 103812695
KILLEEN_TEXAS_UNITED_STATES | Killeen, Texas, United States | 100268144
KILLEEN_TEMPLE_AREA | Killeen-Temple Area | 90000381
KILLEENS_COUNTY_CORK_IRELAND | Killeens, County Cork, Ireland | 118472551
LOWER_KILLEENS_COUNTY_CORK_IRELAND | Lower Killeens, County Cork, Ireland | 102703383
KINGSVILLE_TEXAS_UNITED_STATES | Kingsville, Texas, United States | 105109653
KINGSVILLE_ONTARIO_CANADA | Kingsville, Ontario, Canada | 100577766
KINGSVILLE_MARYLAND_UNITED_STATES | Kingsville, Maryland, United States | 101677058
KINGSVILLE_MISSOURI_UNITED_STATES | Kingsville, Missouri, United States | 106613083
KINGSVILLE_OHIO_UNITED_STATES | Kingsville, Ohio, United States | 100895995
NORTH_KINGSVILLE_OHIO_UNITED_STATES | North Kingsville, Ohio, United States | 101538450
LAREDO_TEXAS_UNITED_STATES | Laredo, Texas, United States | 102139061
GREATER_LAREDO_AREA | Greater Laredo Area | 90010500
LAREDO_CANTABRIA_SPAIN | Laredo, Cantabria, Spain | 102318180
NUEVO_LAREDO_TAMAULIPAS_MEXICO | Nuevo Laredo, Tamaulipas, Mexico | 101555767
LAREDO_LA_LIBERTAD_PERU | Laredo, La Libertad, Peru | 106758853
LAREDO_MISSOURI_UNITED_STATES | Laredo, Missouri, United States | 105627811
LONGVIEW_TEXAS_UNITED_STATES | Longview, Texas, United States | 103772536
LONGVIEW_MARSHALL_AREA | Longview-Marshall Area | 90000442
LONGVIEW_WASHINGTON_UNITED_STATES | Longview, Washington, United States | 105728405
LONGVIEW_ALBERTA_CANADA | Longview, Alberta, Canada | 106317419
LONGVIEW_ILLINOIS_UNITED_STATES | Longview, Illinois, United States | 102221617
LUBBOCK_LEVELLAND_AREA | Lubbock-Levelland Area | 90000460
LUFKIN_TEXAS_UNITED_STATES | Lufkin, Texas, United States | 101640508
MARSHALL_TEXAS_UNITED_STATES | Marshall, Texas, United States | 101018088
MARSHALL_MINNESOTA_UNITED_STATES | Marshall, Minnesota, United States | 103117931
MARSHALL_MICHIGAN_UNITED_STATES | Marshall, Michigan, United States | 105900238
MARSHALL_MISSOURI_UNITED_STATES | Marshall, Missouri, United States | 107125410
MARSHALL_VIRGINIA_UNITED_STATES | Marshall, Virginia, United States | 102262896
MARSHALL_NORTH_CAROLINA_UNITED_STATES | Marshall, North Carolina, United States | 101222752
MARSHALL_ILLINOIS_UNITED_STATES | Marshall, Illinois, United States | 106102831
MARSHALL_WISCONSIN_UNITED_STATES | Marshall, Wisconsin, United States | 105645364
MARSHALLTOWN_IOWA_UNITED_STATES | Marshalltown, Iowa, United States | 106513303
MARSHALL_ARKANSAS_UNITED_STATES | Marshall, Arkansas, United States | 101300151
MARSHALL_CALIFORNIA_UNITED_STATES | Marshall, California, United States | 103888924
MARSHALL_INDIANA_UNITED_STATES | Marshall, Indiana, United States | 105424371
MARSHALL_PENNSYLVANIA_UNITED_STATES | Marshall, Pennsylvania, United States | 101989318
MARSHALL_WASHINGTON_UNITED_STATES | Marshall, Washington, United States | 100551109
MARSHALL_SASKATCHEWAN_CANADA | Marshall, Saskatchewan, Canada | 102199808
MARSHALL_ALASKA_UNITED_STATES | Marshall, Alaska, United States | 106307918
MARSHALL_OKLAHOMA_UNITED_STATES | Marshall, Oklahoma, United States | 106702820
